1.9009877628939904, 206.66874014650207
8.70861530871612, 196.12831265215948
18.444139380744502, 178.9277249278751
26.22505121137695, 166.72279362083205
34.01400671378468, 152.85121352194852
42.75747793352707, 141.20397679132572
53.44483649896503, 126.78328203258225
65.10279812528822, 111.25363305841852
78.70464709730695, 92.9505260561341
94.23161484754559, 75.76280820669018
109.75322014993401, 59.68618955180662
127.19726300661722, 45.28050964704366
149.46482770455054, 31.441104235261292
177.52919852854424, 16.503469503759106
207.49455711543197, 7.681170300618817
241.30479081090937, 2.200748597719894
292.47058697354163, 0.6477837003035063
356.17646743385416, 0.7893523235486555
471.04010038502366, 1.0446048412179039
498.0695187739298, 0.5491146598599244
